iati-identifier,hierarchy,last-updated-datetime,default-language,reporting-org,reporting-org-ref,reporting-org-type,reporting-org-type-code,title,description,activity-status-code,start-planned,end-planned,start-actual,end-actual,participating-org (Accountable),participating-org-ref (Accountable),participating-org-type (Accountable),participating-org-type-code (Accountable),participating-org (Funding),participating-org-ref (Funding),participating-org-type (Funding),participating-org-type-code (Funding),participating-org (Extending),participating-org-ref (Extending),participating-org-type (Extending),participating-org-type-code (Extending),participating-org (Implementing),participating-org-ref (Implementing),participating-org-type (Implementing),participating-org-type-code (Implementing),recipient-country-code,recipient-country,recipient-country-percentage,recipient-region-code,recipient-region,recipient-region-percentage,sector-code,sector,sector-percentage,sector-vocabulary,sector-vocabulary-code,collaboration-type-code,default-finance-type-code,default-flow-type-code,default-aid-type-code,default-tied-status-code,default-currency,currency,total-Commitment,total-Disbursement,total-Expenditure,total-Incoming Funds,total-Interest Repayment,total-Loan Repayment,total-Reimbursement
XM-DAC-21-1-2018008066B1TANOP6LTIC-TANOP6SETB,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Strengthening the enviroment  for trade and busine ss with particular focuses on,Strengthening the enviroment  for trade and busine ss with particular focuses on,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,TZ,"Tanzania, United Republic Of",,,,,,,,,,1,110,10,,,EUR,,0,0,1000000,0,0,0,0
XM-DAC-21-1-2018008067B1UGAIO1SP-UGAIO1SPHMS,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,EBOLA PREPAREDNESS - 2018 ,EBOLA PREPAREDNESS - 2018 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,UG,Uganda,,,,,,,,,,1,110,10,,,EUR,,0,1000000,0,0,0,0,0
XM-DAC-21-1-2018008068B1UGAIO1SP-UGAIO1SPHMS,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,VERIFICATION EXERCISE - UNHCR ,VERIFICATION EXERCISE - UNHCR ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,UG,Uganda,,,,,,,,,,1,110,10,,,EUR,,0,1000000,0,0,0,0,0
XM-DAC-21-1-2018008074B3HUMGEN-EME1HQ022,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,IRC 2nd payment of 2 year Strategic Partnership 2017-2018,IRC 2nd payment of 2 year Strategic Partnership 2017-2018,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,1,110,10,,,EUR,,0,1100000,0,0,0,0,0
XM-DAC-21-1-2018008069B1UGAIO1SP-UGAIO1SPHMS,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,SPA CONTRIBUTION - WFP ,SPA CONTRIBUTION - WFP ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,UG,Uganda,,,,,,,,,,1,110,10,,,EUR,,0,1000000,0,0,0,0,0
XM-DAC-21-1-2018008070B2PROGRAM-CSFPRGFND,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Enhanced evidence based structured dialogue with strategic partners and stakeholders for promoting resilience and equality,Enhanced evidence based structured dialogue with strategic partners and stakeholders for promoting resilience and equality,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,7,110,10,,,EUR,,0,1004430,0,0,0,0,0
XM-DAC-21-1-2018008071B3HUMCORE-EME1HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,IFRC 18 03 DREF FUNDING ,IFRC 18 03 DREF FUNDING ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,3,110,10,,,EUR,,0,1100000,0,0,0,0,0
XM-DAC-21-1-2018008072B4RESCLM-ENV2HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,CORE FUNDING FOR THE THREE YEAR MULTI ANNUAL FUNDING AGREEMENT WITH IIED,CORE FUNDING FOR THE THREE YEAR MULTI ANNUAL FUNDING AGREEMENT WITH IIED,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,3,110,10,,,EUR,,0,1100000,0,0,0,0,0
XM-DAC-21-1-2018008073B1ETHOB2RLC-ETHOB2SMLIV,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"SoS Sahel, Sep'18, Improving smallholder livelihoo ds & resilience in SNNPR","SoS Sahel, Sep'18, Improving smallholder livelihoo ds & resilience in SNNPR",4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,1100000,0,0,0,0,0
XM-DAC-21-1-2018008075B2PROGRAM-CSFPRGFND,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"HQ administration including Organisational development, Research and learning, Monitoring and evaluation","HQ administration including Organisational development, Research and learning, Monitoring and evaluation",4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,7,110,10,,,EUR,,0,1144370.37,0,0,0,0,0
XM-DAC-21-1-2018008076B3HUMCRISAPP-EME1HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,CAR - HQHUM - UNICEF 18 01 ,CAR - HQHUM - UNICEF 18 01 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,CF,Central African Republic (The),,,,,,,,,,1,110,10,,,EUR,,0,1150000,0,0,0,0,0
XM-DAC-21-1-2018008077B1SIERRAOB1NUT-SLOB1STUNT,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Improving the Nutritional Status of Children under Five. SLE.ACF.2018.01,Improving the Nutritional Status of Children under Five. SLE.ACF.2018.01,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,SL,Sierra Leone,,,,,,,,,,1,110,10,,,EUR,,0,1155934,0,0,0,0,0
XM-DAC-21-1-2018008078B1MLWOBJ1RCC-MWSOCIAL,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,SCALE UP OF SCTP SOCIAL CASH TRANSFERS,SCALE UP OF SCTP SOCIAL CASH TRANSFERS,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,MW,Malawi,,,,,,,,,,1,110,10,,,EUR,,0,1230000,0,0,0,0,0
XM-DAC-21-1-2018008079B6RESCH-ADMRESEARCH,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Research Not Analysed,Research Not Analysed,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,1,110,10,,,EUR,,0,1247000,0,0,0,0,0
XM-DAC-21-1-2018008080B1ETHOB5IMH-ETHOB5HPROJ,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"CHAI, Jun 2018, Contract: PETH/2018, Uni Health Co ","CHAI, Jun 2018, Contract: PETH/2018, Uni Health Co ",4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,1255430,0,0,0,0,0
XM-DAC-21-1-2018008081B3HUMNGO-EME1HQ45,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,START FUND 2018 - HQHUM/2018/START FUND ,START FUND 2018 - HQHUM/2018/START FUND ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,1,110,10,,,EUR,,0,1300000,0,0,0,0,0
XM-DAC-21-1-2018008082D1EDF-INTLHQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,European Development Fund,European Development Fund,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,2,110,10,,,EUR,,0,1365000,0,0,0,0,0
XM-DAC-21-1-2018008083B1UGAIO3EDU-UGAIO3EDUQLT,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,KARAMOJA EDUCATION - UNICEF ,KARAMOJA EDUCATION - UNICEF ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,UG,Uganda,,,,,,,,,,1,110,10,,,EUR,,0,1450000,0,0,0,0,0
XM-DAC-21-1-2018008090B1MLWOBJ2FNS-MWAGR,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Malawi Seed Industry Development Phase II (MSIDP II),Malawi Seed Industry Development Phase II (MSIDP II),4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,MW,Malawi,,,,,,,,,,1,110,10,,,EUR,,0,1500000,0,0,0,0,0
XM-DAC-21-1-2018008084E1UNVOL-UNHQ052,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,IRELAND 2018 UN WOMEN CORE CONTRIBUTION ,IRELAND 2018 UN WOMEN CORE CONTRIBUTION ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,2,110,10,,,EUR,,0,1500000,0,0,0,0,0
XM-DAC-21-1-2018008085B1ETHOB1SSP-ETHOB1HUM,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"UNOCHA, Jul 2018, Gedeo & Guji crisis response UN Humanitarian Affairs","UNOCHA, Jul 2018, Gedeo & Guji crisis response UN Humanitarian Affairs",4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,1500000,0,0,0,0,0
XM-DAC-21-1-2018008086B3HUMCRISAPP-EME1HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Syria - 2018 - HQHUM - UNRWA 18 01 ,Syria - 2018 - HQHUM - UNRWA 18 01 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,SY,Syrian Arab Republic,,,,,,,,,,1,110,10,,,EUR,,0,1500000,0,0,0,0,0
XM-DAC-21-1-2018008087B1TANOP1SLWY-TANOP1SPP,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,To establish better functioning rural market eco systems around the productive,To establish better functioning rural market eco systems around the productive,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,TZ,"Tanzania, United Republic Of",,,,,,,,,,1,110,10,,,EUR,,0,1500000,0,0,0,0,0
XM-DAC-21-1-2018008088B3HUMCRISAPP-EME1HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Jordan - 2018 - HQHUM - UNOCHA 18 06 ,Jordan - 2018 - HQHUM - UNOCHA 18 06 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,JO,Jordan,,,,,,,,,,1,110,10,,,EUR,,0,1500000,0,0,0,0,0
XM-DAC-21-1-2018008089B1MLWOBJ1RCC-MWSOCIAL,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,SCALE UP OF SCTP SOCIAL CASH TRANSFER,SCALE UP OF SCTP SOCIAL CASH TRANSFER,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,MW,Malawi,,,,,,,,,,1,110,10,,,EUR,,0,1500000,0,0,0,0,0
XM-DAC-21-1-2018008091B1MLWOBJ2FNS-MWAGR,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,World BAnk ASWAP SP II project 2018 ,World BAnk ASWAP SP II project 2018 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,MW,Malawi,,,,,,,,,,1,110,10,,,EUR,,0,1500000,0,0,0,0,0
XM-DAC-21-1-2018008092B4IECGEN-UNHQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"INTERNATIONAL LABOUR ORGANISATION 2018 GRANT INCLUSIVE GROWTH, SOCIAL","INTERNATIONAL LABOUR ORGANISATION 2018 GRANT INCLUSIVE GROWTH, SOCIAL",4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,1,110,10,,,EUR,,0,1600000,0,0,0,0,0
XM-DAC-21-1-2018008093B1MLWOBJ2FNS-MWCROPS,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Root and Tuber Crops for Agricultural Transformation in Malawi (RTC-Action Malawi) ,Root and Tuber Crops for Agricultural Transformation in Malawi (RTC-Action Malawi) ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,MW,Malawi,,,,,,,,,,1,110,10,,,EUR,,0,1800000,0,0,0,0,0
XM-DAC-21-1-2018008094D1EUTRUST-RECHQ44,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,TURKISH REFUFEE FACILITY IRL/2018 ,TURKISH REFUFEE FACILITY IRL/2018 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,TR,Turkey,,,,,,,,,,1,110,10,,,EUR,,0,1802925.65,0,0,0,0,0
XM-DAC-21-1-2018008095E1UNVOL-UNHQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,UNOHCHR CORE CONTRIBUTION IRELAND 2018 ,UNOHCHR CORE CONTRIBUTION IRELAND 2018 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,2,110,10,,,EUR,,0,1865000.0000000002,0,0,0,0,0
XM-DAC-21-1-2018008096B1PAA-UNHQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,UNRWA 2018 PROGRAMME BUDGET CONTRIBUTION ,UNRWA 2018 PROGRAMME BUDGET CONTRIBUTION ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,2,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008097B4GOVHR-RECHQ022,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,UN Peace building Fund payment 2018 ,UN Peace building Fund payment 2018 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,2,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008098D1OTHER-INTLHQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,IRELAND PLEDGE 10TH REPLENISHMENT IFAD 2018 ,IRELAND PLEDGE 10TH REPLENISHMENT IFAD 2018 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,2,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008099E1UNVOL-UNHQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Ireland 2018 (TF for RC system) ,Ireland 2018 (TF for RC system) ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,2,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008100B3HUMCRISAPP-EME1HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Lake Chad - HQHUM - ICRC 18 03 ,Lake Chad - HQHUM - ICRC 18 03 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,298,"Africa, regional",,,,,,,1,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008101B3HUMCRISAPP-EME1HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Syria - 2018 - HQHUM - ICRC 18 02 ,Syria - 2018 - HQHUM - ICRC 18 02 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,SY,Syrian Arab Republic,,,,,,,,,,1,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008102B3HUMRRI-EME1HQ017,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,UNHRD 2018 cash advance for stockpiling ,UNHRD 2018 cash advance for stockpiling ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,1,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008103B3HUMCRISAPP-EME1HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Nigeria - 2018 - HQHUM - UNOCHA 18 08 ,Nigeria - 2018 - HQHUM - UNOCHA 18 08 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,NG,Nigeria,,,,,,,,,,1,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008104B1ZIMOB03HEALTH-HIVZIUNICEF,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,2018/19 UNICEF GRANT FOR MATERNAL & CHILD HEALTH IN ZIMBABWE,2018/19 UNICEF GRANT FOR MATERNAL & CHILD HEALTH IN ZIMBABWE,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ZW,Zimbabwe,,,,,,,,,,1,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008105B3HUMCRISAPP-EME1HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,UNOCHA 18 02 Iraq Humanitarian Fund ,UNOCHA 18 02 Iraq Humanitarian Fund ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,IQ,Iraq,,,,,,,,,,1,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008106B3HUMCRISAPP-EME1HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Lebanon - 2018 - HQHUM - UNOCHA 18 07 ,Lebanon - 2018 - HQHUM - UNOCHA 18 07 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,LB,Lebanon,,,,,,,,,,1,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008107B1UGAIO3EDU-UGAIO3EDUPPE,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,KARAMOJA SKILLING EDUC. - BTC ,KARAMOJA SKILLING EDUC. - BTC ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,UG,Uganda,,,,,,,,,,1,110,10,,,EUR,,0,2000000,0,0,0,0,0
XM-DAC-21-1-2018008108B1UGAIO2HIV-UGAIO2HIVCORD,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,KARAMOJA UN HIV PROGRAMME- YR.3 ,KARAMOJA UN HIV PROGRAMME- YR.3 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,UG,Uganda,,,,,,,,,,1,110,10,,,EUR,,0,2150000,0,0,0,0,0
XM-DAC-21-1-2018008109E1UNVOL-UNHQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,UNAIDS CORE CONTRIBUTION IRELAND 2018 ,UNAIDS CORE CONTRIBUTION IRELAND 2018 ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,2,110,10,,,EUR,,0,2400000,0,0,0,0,0
XM-DAC-21-1-2018008110B1PAA-RECHQ012,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,Palestinian Authority Ministry of Finance JFA for Education 2018 payment,Palestinian Authority Ministry of Finance JFA for Education 2018 payment,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,PS,"Palestine, State Of",,,,,,,,,,1,110,10,,,EUR,,0,2500000,0,0,0,0,0
XM-DAC-21-1-2018008111B3HUMCRISAPP-EME1HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,UNOCHA 18 03 Turkey Humanitarian Fund ,UNOCHA 18 03 Turkey Humanitarian Fund ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,SY,Syrian Arab Republic,,,,,,,,,,1,110,10,,,EUR,,0,2500000,0,0,0,0,0
XM-DAC-21-1-2018008112B1UGAIO4GOV-UGAIO4GOVDGF,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,2018 DGF GRANT - SECOND PHASE ,2018 DGF GRANT - SECOND PHASE ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,UG,Uganda,,,,,,,,,,1,110,10,,,EUR,,0,2750000,0,0,0,0,0
XM-DAC-21-1-2018008113E1UNVOL-UNHQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,2018 IRL CORE CONTRIBUTION UNFPA ,2018 IRL CORE CONTRIBUTION UNFPA ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,2,110,10,,,EUR,,0,2800000,0,0,0,0,0
XM-DAC-21-1-2018008114B3HUMCORE-EME1HQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,UNOCHA 18 05 Core Funding ,UNOCHA 18 05 Core Funding ,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,2,110,10,,,EUR,,0,2900000,0,0,0,0,0
XM-DAC-21-1-2018008115B4ESSHEA-HEAHQ001,2,2019-12-05 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,CORE FUNDING GAVI VACCINE ALLIANCE FOR SUPPORT OF THEIR 2016-2020,CORE FUNDING GAVI VACCINE ALLIANCE FOR SUPPORT OF THEIR 2016-2020,4,,,2018-01-01,2018-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,,,,998,"Developing countries, unspecified",,,,,,,2,110,10,,,EUR,,0,3000000,0,0,0,0,0
